-0.32842752,-0.013020616,0.004254888,-0.9444299
-0.32849103,-0.013032303,0.0042274105,-0.94440776
-0.3285013,-0.012956201,0.0042219944,-0.94440526
-0.32846326,-0.012916179,0.0042947577,-0.9444187
-0.32846797,-0.012935803,0.0042983526,-0.9444168
-0.32850385,-0.012933032,0.0043283287,-0.94440424
-0.32846305,-0.012909001,0.0043335184,-0.9444187
-0.32848063,-0.012918647,0.004366187,-0.94441235
-0.3285256,-0.012901352,0.004428892,-0.94439656
-0.3285207,-0.012866852,0.0044560586,-0.9443987
-0.32853478,-0.0128421495,0.0045105345,-0.9443938
-0.32855535,-0.012816135,0.004605841,-0.9443866
-0.32846105,-0.012763627,0.004653396,-0.9444198
-0.32847375,-0.012746155,0.004672089,-0.9444156
-0.32834905,-0.012735827,0.004721798,-0.94445884
-0.32834715,-0.01275423,0.0046772035,-0.94445944
-0.32834065,-0.012773484,0.0046676546,-0.94446146
-0.32836837,-0.012821049,0.00454711,-0.9444518
-0.32838985,-0.012893924,0.0044183303,-0.94444394
-0.32838473,-0.012946172,0.0043734387,-0.94444525
-0.32835674,-0.012999489,0.0042373263,-0.94445485
-0.32835382,-0.013072666,0.0041590636,-0.9444552
-0.32847276,-0.013137696,0.0041162125,-0.9444132
-0.3284931,-0.013161912,0.0040165945,-0.9444061
-0.32860646,-0.013178613,0.003992302,-0.94436663
-0.3286306,-0.0132117495,0.0038798167,-0.9443582
-0.3287245,-0.013160445,0.0039346707,-0.944326
-0.32875055,-0.013139986,0.003952189,-0.9443171
-0.32879427,-0.013102251,0.003973132,-0.9443024
-0.3288025,-0.01302342,0.0040590833,-0.94430023
-0.32879886,-0.012974539,0.004140165,-0.94430184
-0.3287727,-0.012890832,0.004301789,-0.9443113
-0.32878834,-0.012893635,0.004357273,-0.94430566
-0.32875684,-0.012887718,0.0045047835,-0.9443159
-0.32873824,-0.012867227,0.004589622,-0.94432235
-0.32871234,-0.01288009,0.004685308,-0.9443307
-0.32871887,-0.012881637,0.004721039,-0.9443282
-0.32872003,-0.012894987,0.0047289897,-0.9443276
-0.32872564,-0.0129360845,0.0047323676,-0.94432503
-0.3287302,-0.012952907,0.004725351,-0.94432324
-0.32878706,-0.012954728,0.004672154,-0.94430375
-0.32878667,-0.01295073,0.0045524016,-0.9443045
-0.32877776,-0.012948574,0.004509731,-0.9443078
-0.32879084,-0.013005442,0.004389696,-0.94430304
-0.32875532,-0.013000214,0.004308969,-0.94431585
-0.3287798,-0.013041758,0.0041822065,-0.94430727
-0.3287266,-0.013042887,0.0041341106,-0.944326
-0.32873914,-0.013034442,0.0041415854,-0.9443218
-0.32876536,-0.013065078,0.004097394,-0.9443124
-0.32875648,-0.013035244,0.0041574673,-0.9443156
-0.32878366,-0.01306191,0.0042325635,-0.94430554
-0.32879135,-0.013027503,0.0043190373,-0.9443029
-0.32884866,-0.013019707,0.004421688,-0.94428253
-0.32884997,-0.012995754,0.004546743,-0.9442818
-0.32891348,-0.01298231,0.0046202703,-0.9442595
-0.32890156,-0.01294608,0.0047120145,-0.9442637
-0.32899198,-0.012937968,0.004688885,-0.94423246
-0.32897285,-0.012928453,0.0047271308,-0.9442391
-0.3290388,-0.012939695,0.0046786815,-0.94421613
